diatessaron_section	diatessaron_verse	gospel_book	gospel_chapter	gospel_verse	text_snippet
15	3	Luke	7	38	Put before Mark vi. 14-29 (death of S. John), because S. Matthew, who does not mention this return, puts that death at a later period of the history.
15	4	Luke	7	43	Simon answered, and said. He, I suppose, to whom he forgave the more. Jesus said unto
15	5	Luke	7	44	him. Thou hast rightly judged. And, turn- ing to the woman, he said unto Simon, See this woman. I entered into thiae house ; and water for washing my feet thou gavest not: but she hath wetted my feet 
15	6	Luke	7	45	tears, and wiped them with her hair. A kiss thou gavest me not : but she, since the time she came in, hath not ceased to kiss
15	7	Luke	7	46	my feet. My head with oil thou didst not anoint : but she hath anointed my feet with
15	8	Luke	7	47	ointment. On account of which I say unto thee. Many sins are forgiven her; for she loved much : but to whom little is forgiven,
15	9	Luke	7	48	the, same loveth little. And he said unto the woman. Thy sins are forgiven thee.
15	10	Luke	7	49	And they that were bidden began to say within themselves. Who is this that even
15	11	Luke	7	50	forgiveth sins? And Jesus said imto the woman. Thy faith hath saved thee; go in peace.
15	12	Luke	7	50	And many believed on him, beholding Jn. 2 23
15	13	John	2	24	the signs which he did. But Jesus did not trust himself with them, for that he knew
15	14	Luke	7	39	48 with the ointment. Now when the Pharisee, which had bidden him, saw it, he thought within himself, saying. This man, if he were a prophet, would certainly know who she is, and of what sort her char
15	15	Luke	10	1	Now after these things Jesus appointed out of his disciples seventy  others, and sent them two and two before his face* into every country and city, whither he himself
15	16	Luke	11	14	could not even eat bread. And he was easting out a devil, which was dumb. And when he had cast out that devil, the dumb man spake, and the multitudes marvelled.
15	17	Matt	12	24	But when the Pharisees heard it, they said, This man doth not cast out devils, except in Beelzebub, the prince of the devils, who is
15	18	Luke	11	16	in him. And others, tempting him, sought
15	19	Matt	12	25	of him a sign from heaven. But Jesas, knowing their thoughts, said unto them in parables. Every kingdom divided against itself will be brought to desolation : and every house or city divided against i
15	20	Mark	3	26	wiU not stand: and if Satan casteth out Satan, he is divided agaiust himself, and wUl not be able to stand, but his end wUl
15	21	Matt	12	26	"be. How then shall his kingdom stand? because ye say that I cast out devils ia Lu. 11 iS"""""
15	22	Matt	12	27	Beelzebub.2 And if I in Beelzebub  cast out devils, by what do your sons cast them out? therefore shall they be your judges.
15	23	Matt	12	28	But if I ia the Spirit of God cast out devils, then is the kingdom of God come near unto
15	24	Matt	12	29	you. Or how can any one enter into the house of a strong maw, and rob his goods,* except he first render himself safe from the strong man ? and then he will spoil his
15	25	Luke	1	1	the street, and say, Even the dust from your city, that clave to our feet, we do wipe off against you: howbeit know this, that the
15	26	Matt	12	22	he possesseth are in peace : but if a stronger than he come upon him, he will overcome him, and will take from him his whole armour wherein he trusteth, and divide his
15	27	Matt	12	23	spoils. He that is not with me is against me; and he that gathereth not with me
15	28	Matt	11	21	and they had not repented. And he said, Woe unto thee, Chorazin! woe unto thee, Bethsaida! if the signs had been done ia Tyre and Sidon, which were done in thee, they would peradventure have repented 
15	29	Matt	12	29	blaspheme; but whosoever shall blaspheme agaiast the Holy Spii-it shall never have forgivenness, but shall be accoimted worthy
15	30	Matt	12	30	of eternal punishment. Because they said, that there was in him an unclean spirit,
15	31	Matt	12	32	he said again, Whosoever shaU speak a word against the Son of man, it shall be forgiven him ; but whosoever shall speak against the Holy Spirit, it shall not be forgiven him, neither in this world  no
15	32	Matt	12	32	come. Either ye make the tree good, and „ 2) its fruit good ; or ye make the tree evil, and its fruit evil : since the tree is known by its
15	33	Matt	12	34	fruit. Ye offspring of vipers, how can ye, since ye are evil, speak good things ? out of the abundance of the heart the mouth
15	34	Matt	12	34	"speaketh. The good man out of the good Lu. 6 45"" treasure, which is in his heart, bringeth forth good things ; and the evil man out of the evil treasure, which is in his heart, bringeth"
15	35	Matt	12	36	forth evil things. I say unto you, that every idle word that men shall speak, there shall be exacted from them an account of it in
15	36	Matt	12	36	the day of judgment. For out of thy words „ 2)1 thou shalt be justified ; and out of thy words
15	37	Luke	12	54	thou shalt be condemned. And he said to the multitudes, When ye see a * cloud rising
15	38	Luke	12	55	eometh; and so it cometh to pass. And when it bloweth a south wind, ye say. There will be a scorching heat ; and it cometh to
15	39	Luke	12	55	pass. And when it is evening, ye say. It Mt. 16 2
15	40	Luke	12	3	will be fair, for the heavens are dull. And in the morning ye say. To-day there will be a storm : for the redness of the heavens is dull. Ye hypocrites, ye know how to judge the face of the heaven and
15	41	Matt	12	22	Then was brought unto him one that had a devil, dumb and blind ; and he healed him, so that the dumb and blind man spake and
15	42	Matt	12	23	saw. And all the multitudes were amazed, and said. Is this, think you, the son of David ?
15	43	Mark	6	30	And the apostles returned unto Jesus, and recounted unto him all things, which
15	44	Mark	3	1	they had done, and wrought. And he saith unto them. Come, let us go apart into a desert place,* and rest a Httle. For there were many going and returning; and they had no leisure even to eat bread.
15	45	Luke	7	36	After these things came a certain man of the Pharisees, and asked him to eat bread with him. And he entered into the Phari-
15	46	Luke	7	37	sees iiouse, and recliued to meat. And there was in that city a woman, a sinner; and when she knew that he had reclined to meat in the Pharisees house, she took a flask of
15	47	Luke	7	38	ointment, and standing behind at his feet, weeping, she began to wet his feet with tears, and wiped them with the hair of her head, and kissed his feet, and anointed them
15	48	Luke	14	31	and was not able to finish. Or what king, about to go to commit war against another kiQg, doth not first consider, whether he is able with ten thousand to meet him that Cometh against him with twenty 
15	49	Luke	14	32	And if he is not equal to it, while he is yet a great way off, he sendeth an embassy unto
16	1	Matt	12	38	Then certain of the scribes and Phari- sees answered him, that they might tempt him, sayiag. Master, we wish to see a sign
16	2	Matt	12	39	from thee. And he answering saith, This evil and adulterous generation seeketh after a sign ; and there shall no sign be given to
16	3	Matt	12	39	it but the sign of Jonah the prophet : for Lu. 1 1 30 even as Jonah was a sign unto the Nine- vites, so shall also the Son of man be to
16	4	Matt	12	39	this generation. And even as Jonah was Mt. 1 2 40 three days and three nights in the belly of the whale, so shall the Son of man be three days and three nights in the heart of the
16	5	Matt	12	39	earth. The queen of the south shall rise Lu. 1 1 3 1 up in the judgment against the men of this generation, and shall condemn them: for she came from the ends of the earth to hear the wisdom of Solomo
16	6	Matt	12	41	than Solomon is here. The men of Nineveh shall rise up in the judgment against this
16	7	Luke	11	24	greater than Jonah is here. When the im- clean spirit goeth out of the man, it walketh and goeth about through waterless places to find rest for itself; and when it findeth it not, it saith, I will tu
16	8	Luke	11	25	unto my house, whence I went out. And if it come, and find it adorned and arranged,
16	9	Luke	11	26	then it goeth, and taketh with itseK seven other spirits more evil than itself ; and they enter in and dwell therein : and the last state of that man becometh worse than the former.
16	10	Matt	12	45	So shall it be unto this evil generation.
16	11	Luke	11	27	And as he said these thiugs, a certain woman out of the multitude lifted up her voice, and said unto him. Blessed is the womb that bare thee, and the breasts which
16	12	Luke	11	28	gave thee milk. But he said unto her, Blessed is he that heareth the word of God, and keepeth it.
16	13	Luke	11	28	While he was yet speaking to the multi- tudes, there came to him his mother and
16	14	Luke	11	28	brethren ; and they sought to speak to him, and they could not for the crowd ; and -j standing without, they sent to call him to 1.5 them. A certain man said imto him, Be- hold, thy mother and thy bre
16	17	Luke	11	49	mother? and who are my brethren? And motioning with his hand outstretched towards his disciples, he said. Behold, my
16	19	Luke	11	50	"And after these things Jesus went round Lu. 8 I the cities and villages, preaching and announcing as good tidings the kingdom of Mt. 1246"" Lu."
16	20	Luke	8	2	God, and with him the twelve, and the women which had been healed of infirmities and of evil spirits, Mary that is called Magdalene, from whom he had cast out
16	21	Luke	8	3	seven devils, and Joanna the wife of Chusa, Herods steward, and Susanna, and many- others, which ministered unto them of their substance.
